지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
서대문,2017-04-03,11.2,4.3,19.8,0,5.1,0.9,230.6
광진,2017-04-03,11.8,4.6,18.8,0,6.8,1.2,261.6
성북,2017-04-03,11.2,4.4,18.5,0,9.6,1.6,219.4
용산,2017-04-03,12.1,5.8,18.6,0,7.5,2,202.5
은평,2017-04-03,8.7,-1.1,18.3,0,5.4,0.8,247.5
금천,2017-04-03,11.4,5.6,17.7,0,5.9,2.2,196.9
중구,2017-04-03,11,4.5,19.2,0,5,2,265.5
성동,2017-04-03,12.6,6.7,18.6,0,9.7,2.2,239.1
종로,2017-04-03,9.9,4.2,17.2,0,8.5,2.1,241.9
구로,2017-04-03,10.6,4.3,20.9,0,8.3,2.2,222.2
강북,2017-04-03,12,4.8,19.3,0,10.6,1.9,275.6
관악,2017-04-03,10.1,3.7,16.9,0,7,2.2,205.3
영등포,2017-04-03,12.2,6.7,19.7,0,5.3,1.4,146.3
동작,2017-04-03,10.1,1.5,19.3,0,6.7,1.3,264.4
강남,2017-04-04,14.9,7.8,21.8,0,6.9,1.3,241.9
서초,2017-04-04,14.6,5.1,21.9,0,5.5,1.5,351.6
강동,2017-04-04,13.8,5.3,21.5,0,6.7,1,222.2
송파,2017-04-04,15,7.9,21.8,0,6.4,1.4,329.1
강서,2017-04-04,14.3,9.4,20.5,0,5.8,1.4,261.6
양천,2017-04-04,14.6,8.1,22.2,0,5.1,1.1,174.4
도봉,2017-04-04,13.5,4.7,21.3,0,7.2,1.4,284.1
노원,2017-04-04,11.9,0.7,21.5,0,7,1.2,292.5
동대문,2017-04-04,14.7,7.4,21.9,0,8.7,1.7,253.1
중랑,2017-04-04,14.6,7.7,21.8,0,8.2,1.7,205.3
마포,2017-04-04,14.9,8.8,23,0,7.3,2,261.6
서대문,2017-04-04,14,6.6,22.3,0,5.7,1.2,312.2
광진,2017-04-04,14.4,6.3,21.7,0,7.1,1.1,278.4
성북,2017-04-04,13.8,7.1,20.7,0,8.8,1.3,205.3
용산,2017-04-04,14.8,7.8,22.1,0,6.4,1.3,225
은평,2017-04-04,11.7,1.4,21,0,6,0.9,315
금천,2017-04-04,14.3,7.9,20.5,0,5.6,1.5,199.7
중구,2017-04-04,,,,0,,,
성동,2017-04-04,15,8,21.6,0,8.2,1.6,255.9
종로,2017-04-04,12.9,7.8,20.1,0,7.2,2,225
구로,2017-04-04,13.6,5.7,21.1,0,7.7,1.5,213.8
강북,2017-04-04,14.5,7.2,21.3,0,8.3,1.9,267.2
관악,2017-04-04,12.5,4.9,20.8,0,6.2,1.9,171.6
영등포,2017-04-04,15.4,9.8,22.1,0,4.9,1,163.1
동작,2017-04-04,13.2,3.8,22.8,0,6.7,1.1,241.9
강남,2017-04-05,13,11.1,15.3,35,5.2,1.1,171.6
서초,2017-04-05,13,11.2,15.4,37.5,5.8,1.4,151.9
강동,2017-04-05,12.4,10.8,15.3,31,6.5,1.2,120.9
송파,2017-04-05,13.5,11.9,15.5,34,7,1.4,115.3
강서,2017-04-05,12.5,10.9,14.7,30.5,10.1,2.9,126.6
양천,2017-04-05,12.9,11.3,15.2,37,6,1.4,64.7
도봉,2017-04-05,11.4,10.1,14.4,33.5,4.6,0.7,154.7
노원,2017-04-05,10.9,8.1,14.7,37.5,5.8,1.2,81.6
동대문,2017-04-05,12.8,11,15,37.5,5.9,1.3,146.3
중랑,2017-04-05,12.8,11.1,15.2,38,8,1.7,64.7
마포,2017-04-05,12.5,10.8,14.9,35.5,10,3.1,101.3
서대문,2017-04-05,11.9,9.7,14.6,37,6.6,1.3,75.9
광진,2017-04-05,12.8,11.1,15.2,33.5,5.2,0.9,95.6
성북,2017-04-05,11.8,9.8,14,39,6.6,1.4,112.5
용산,2017-04-05,13,11.2,15.3,30.5,5,1.7,50.6
은평,2017-04-05,11.6,8,14.8,24.5,9.4,1.7,98.4
금천,2017-04-05,12.9,11.8,14.7,35,7.6,1.9,112.5
중구,2017-04-05,11.2,9.3,13.1,28,7.7,2.3,118.2
성동,2017-04-05,13.3,11.6,15.3,38,7.9,1.7,157.5
종로,2017-04-05,10.4,8.5,12.2,39.5,9.4,2.9,126.6
구로,2017-04-05,12.4,10.9,14.8,35,9.3,2.3,146.3
강북,2017-04-05,12.3,10.3,14.8,36.5,5.2,1,75.9
관악,2017-04-05,11.8,9.8,13.9,39.5,8.6,2,98.4
영등포,2017-04-05,13.2,11.5,15.4,35.5,4.6,0.9,191.3
동작,2017-04-05,12.5,10.2,15.4,31.5,5.7,1,42.2
강남,2017-04-06,11.6,10.4,30.3,2.5,5.7,1.9,227.8
서초,2017-04-06,11.8,10.6,14.3,3.5,5.1,1.3,295.3
강동,2017-04-06,11.7,10.5,14.3,5.5,8.6,1.3,208.1
송파,2017-04-06,12,10.9,14.4,4,6.8,1.6,222.2
강서,2017-04-06,10.5,9.3,12.6,2,5.6,1.7,281.3
양천,2017-04-06,11,9.4,13.2,2,6.3,1.7,210.9
도봉,2017-04-06,11.3,10.2,13.3,5,6.9,1.6,177.2
노원,2017-04-06,11.3,10.1,13.2,3.5,5.3,1.1,253.1
동대문,2017-04-06,11.4,10.5,13.2,3,7.8,2.2,309.4
중랑,2017-04-06,11.5,10.3,12.9,4.5,7.5,2.1,219.4
마포,2017-04-06,10.5,9.4,12.8,2,7.7,2.3,222.2
서대문,2017-04-06,10.4,9.2,12.9,2,5.7,1.4,191.3
광진,2017-04-06,11.7,10.5,13.6,3.5,6.6,1.9,258.8
성북,2017-04-06,10.4,9.3,12.5,3.5,9,1.9,222.2
용산,2017-04-06,11.3,9.8,13.3,2,8.8,2.6,241.9
은평,2017-04-06,10.7,9.7,12.8,4,4.2,0.9,140.6
금천,2017-04-06,10.6,9.2,13,2,6.2,2,216.6
중구,2017-04-06,,,,2,,,
성동,2017-04-06,11.7,10.5,13.3,3.5,8,2.4,219.4
종로,2017-04-06,8.8,7.8,11.2,4.5,9.6,2.3,247.5
구로,2017-04-06,10.4,8.9,12.3,1.5,9.2,2.6,205.3
강북,2017-04-06,11.5,10.2,13.2,3.5,8.8,2.3,241.9
관악,2017-04-06,10,8.7,12.7,3,6,2,191.3
영등포,2017-04-06,11,9.5,13,2,5.2,1.7,236.3
동작,2017-04-06,11.6,10.3,13.8,3,5.7,1.7,188.4
강남,2017-04-07,15,10,22.6,0,5.6,1.7,267.2
서초,2017-04-07,15.4,10,23,0,4.5,1.3,140.6
강동,2017-04-07,15.3,10.1,22.5,0,5.2,1.1,104.1
송파,2017-04-07,15.3,10.4,22.5,0,5,1.5,2.8
강서,2017-04-07,13.9,9.2,21.7,0,5.2,1.2,120.9
양천,2017-04-07,14.8,9.9,22.2,0,4.2,1.2,25.3
도봉,2017-04-07,14.7,9.8,24.2,0,6.6,1.1,286.9
노원,2017-04-07,14.7,8.1,22.6,0,5.3,1.1,109.7
동대문,2017-04-07,15.3,10.3,23.1,0,6.9,1.7,270
중랑,2017-04-07,15.5,10.4,23.4,0,6.7,1.7,250.3
마포,2017-04-07,13.9,9.1,23,0,6.2,2.3,331.9
서대문,2017-04-07,14,8.9,22.3,0,4.8,1.4,188.4
광진,2017-04-07,15.3,10.1,22.5,0,5.6,1.7,289.7
성북,2017-04-07,14,9.2,22.3,0,7.5,1.5,278.4
용산,2017-04-07,,,,0,,,
은평,2017-04-07,13.6,9.2,22.5,0,4.8,0.7,331.9
금천,2017-04-07,14,9.2,22,0,4.7,1.4,219.4
중구,2017-04-07,13.2,7.8,22.6,0,5,1.8,307.1
성동,2017-04-07,15.2,10.4,22.7,0,7.5,1.9,258.8
종로,2017-04-07,12.3,-20.9,20.6,0,7.4,2.1,295.3
구로,2017-04-07,13.8,9,21.4,0,5.9,1.6,227.8
강북,2017-04-07,15.4,10.1,23,0,5,1.5,50.6
관악,2017-04-07,13.3,8.8,22.3,0,5.7,1.1,348.8
영등포,2017-04-07,15,9.9,22.9,0,4.2,1.1,286.9
동작,2017-04-07,14.6,10.2,22.9,0,5,1,64.7
강남,2017-04-08,13.7,10,19.1,0.5,6.9,2,284.1
서초,2017-04-08,13.7,9.8,19.9,0,5.8,1.6,300.9
강동,2017-04-08,14.3,10,19.7,0,6.4,1.3,216.6
송파,2017-04-08,14.2,10.5,20.3,0,5.4,1.6,295.3
강서,2017-04-08,11.8,7.5,18.5,0.5,4.9,1.3,278.4
양천,2017-04-08,12.7,8.1,19.2,0.5,4.2,1.4,267.2
도봉,2017-04-08,13.8,8.9,20.3,0.5,7.6,1.4,281.3
노원,2017-04-08,14,6.1,20.8,1,6.4,1.1,306.6
동대문,2017-04-08,14.2,10.4,20.5,0.5,8.3,2.2,281.3
중랑,2017-04-08,14.6,10.7,20.5,0,7.3,2.1,270
마포,2017-04-08,12.3,8,19.3,0.5,7,2.3,312.2
서대문,2017-04-08,12.4,7.9,19.2,0.5,5.6,1.3,315
광진,2017-04-08,14.1,10.1,19.7,0.5,6.5,2.2,306.6
성북,2017-04-08,13.3,8.6,19.3,0.5,11.6,1.8,267.2
용산,2017-04-08,13.1,9.3,18.8,0.5,4.7,1.6,281.3
은평,2017-04-08,11.6,6.1,18.7,1,5.2,0.8,250.3
금천,2017-04-08,11.8,8.3,19,0.5,5.1,1.7,222.2
중구,2017-04-08,11.5,7.5,18.5,0.5,6.3,2.2,312.2
성동,2017-04-08,14.1,10.3,19.7,0.5,10.2,2.4,278.4
종로,2017-04-08,11.1,6.4,18.1,0.5,8.1,2.3,303.8
구로,2017-04-08,11.8,7.6,19.3,0.5,6.9,1.8,213.8
강북,2017-04-08,14.7,10.1,20.8,0.5,7.3,1.9,303.8
관악,2017-04-08,12.2,6.1,19.3,0.5,5.8,1.1,343.1
영등포,2017-04-08,13,8.7,19.7,0.5,4,1.2,188.4
동작,2017-04-08,13.1,7.1,20,0.5,5.8,1.3,236.3
강남,2017-04-09,14.9,11.6,19.3,0.5,6.7,1.5,64.7
서초,2017-04-09,14.5,10.3,19.2,1,6,1.6,115.3
강동,2017-04-09,14.3,11.6,18.7,1,8.8,1.9,132.2
송파,2017-04-09,15.2,12.2,19.2,1,7,1.7,59.1
강서,2017-04-09,14.6,10.3,19.3,0.5,8.5,2.4,104.1
양천,2017-04-09,,,,0,,,
도봉,2017-04-09,14.4,9.5,19.3,0.5,7.4,1.5,157.5
노원,2017-04-09,13.5,8.3,19.1,0.5,9.7,2.1,78.8
동대문,2017-04-09,14.8,11.7,18.9,1,8.2,1.8,135
중랑,2017-04-09,15,12,18.7,1,9.8,2.5,78.8
마포,2017-04-09,14.5,10.1,19.4,0.5,46.3,3,
서대문,2017-04-09,14.2,9.8,20.2,0.5,6.8,1.2,137.8
광진,2017-04-09,14.7,11.8,19.6,0.5,7.4,1.8,129.4
성북,2017-04-09,14,9.9,18.5,0.5,9.6,2.3,104.1
용산,2017-04-09,14.9,10.9,19.6,0,8.6,2,50.6
은평,2017-04-09,13.8,9.2,19,0.5,6.9,1.2,157.5
금천,2017-04-09,,,,0,,,
중구,2017-04-09,13.2,9.4,17.2,0.5,8.3,2.7,42.1
성동,2017-04-09,15.2,11.7,19.2,0.5,10.2,2.5,87.2
종로,2017-04-09,12.5,8.6,17.8,0.5,10.8,3.1,92.8
구로,2017-04-09,14.4,8.8,19.4,0,10.1,2.9,36.6
강북,2017-04-09,14.8,10.8,18.8,0.5,7.9,1.9,50.6
관악,2017-04-09,13.4,8,19,0.5,7.6,1.5,33.8
영등포,2017-04-09,,,,0,,,
동작,2017-04-09,14.6,9,20.6,0.5,6.8,1,5.6
강남,2017-04-10,16.9,11.4,22.4,0,6.7,1.4,118.1
서초,2017-04-10,16.3,11.1,22,0,7.4,2.1,120.9
강동,2017-04-10,16.2,10.3,21.5,0,8,1.8,109.7
송파,2017-04-10,17,11.5,22.9,0,6.7,1.9,171.6
강서,2017-04-10,16.1,11.7,22.4,0,10.2,3.2,109.7
양천,2017-04-10,16.7,11.9,23.3,0,5.6,1.8,84.4
도봉,2017-04-10,15.6,8.9,22,0,7.4,1.4,143.4
노원,2017-04-10,14.3,5.8,21.7,0,8.5,1.7,87.2
동대문,2017-04-10,16.8,10.7,22.7,0,7.3,1.7,129.4
중랑,2017-04-10,16.8,10.9,23.8,0,7.9,2.1,143.4
마포,2017-04-10,16.2,11,22.3,0,9.8,3.4,101.3
서대문,2017-04-10,15.7,10.3,22,0,6.6,1.8,160.3
광진,2017-04-10,16.7,10.4,22.6,0,6.5,1.7,165.9
성북,2017-04-10,15.5,9.4,21.5,0,7.8,2,98.4
용산,2017-04-10,17,11.3,22.8,0,6.3,1.7,36.6
은평,2017-04-10,14.8,10.2,22.2,0,8.4,1.4,163.1
금천,2017-04-10,16.5,11.3,22.9,0,7.3,2.1,67.5
중구,2017-04-10,14.9,9.2,21.7,0,6.6,1.8,105.8
성동,2017-04-10,16.9,11.8,22.1,0,8.5,2.5,157.5
종로,2017-04-10,14.2,8,20.3,0,8.5,3,135
구로,2017-04-10,16.4,11.5,22.5,0,9.8,2.8,109.7
강북,2017-04-10,16.3,10.7,22,0,7,1.5,56.3
관악,2017-04-10,14.8,10.5,22.3,0,9.1,2,250.3
영등포,2017-04-10,17,12,23,0,5,1.3,140.6
동작,2017-04-10,16.1,11.6,23.9,0,6.4,1.3,109.7
강남,2017-04-11,15.7,12.3,20,0,10.2,2.4,281.3
서초,2017-04-11,15.6,12.5,20.3,0,8.4,2.1,331.9
강동,2017-04-11,15.4,12.2,20.5,0,6.3,1.4,216.6
송파,2017-04-11,16.1,12.6,20.7,0,10.2,2.1,317.8
강서,2017-04-11,14.7,11.9,18.8,0,7.6,1.9,295.3
양천,2017-04-11,15.7,12.3,20.4,0,7.5,1.7,253.1
도봉,2017-04-11,15.3,11.3,20.6,0,8.6,2.1,267.2
노원,2017-04-11,15,10.1,21.2,0,9.2,1.8,303.8
동대문,2017-04-11,15.9,12.7,20.6,0,9.6,2.6,275.6
중랑,2017-04-11,16.1,12.8,20.5,0,10.2,2.6,261.6
마포,2017-04-11,14.9,11.4,19.9,0,45.5,3.8,
서대문,2017-04-11,14.6,11.3,20.1,0,7.5,2,320.6
광진,2017-04-11,15.8,12,20.2,0,9.1,2.3,306.6
성북,2017-04-11,15,11.5,19.8,0,14.6,2.5,320.6
용산,2017-04-11,15.5,12,20.5,0,7.5,2,278.4
은평,2017-04-11,13.6,7.3,20.1,0,7.8,1.3,300.9
금천,2017-04-11,14.9,10.9,19.2,0,7.8,2.3,154.7
중구,2017-04-11,14,10.2,19.2,0,11.8,2.6,304.1
성동,2017-04-11,16,12.9,19.9,0,13.3,3.2,292.5
종로,2017-04-11,13.2,9,18.7,0,16.3,3.1,351.6
구로,2017-04-11,15.1,11.8,19.7,0,13,2.8,315
강북,2017-04-11,15.8,12.5,20.4,0,13.8,3,317.8
관악,2017-04-11,13.7,10.4,19.2,0,8.2,2.4,47.8
영등포,2017-04-11,15.9,12.6,20.2,0,7.5,1.6,241.9
동작,2017-04-11,15.4,11.9,20.3,0,7.5,1.9,253.1
강남,2017-04-12,12.1,9.6,15.6,0,8.2,2.7,289.7
서초,2017-04-12,11.9,9.1,16.9,0,8.1,2.5,351.6
강동,2017-04-12,12.1,8.4,16.5,0,8.2,1.7,239.1
송파,2017-04-12,12.3,9.8,16.6,0,9.2,2.5,343.1
강서,2017-04-12,11.5,9.1,15.5,0,9.9,2.5,239.1
양천,2017-04-12,12.4,9.8,16.5,0,6.2,1.7,45
도봉,2017-04-12,11.5,6.9,16.2,0,10.4,2.6,329.1
노원,2017-04-12,11.4,2.9,16.7,0,9.6,2.1,289.7
동대문,2017-04-12,12.2,8.9,16.3,0,11.1,3.4,281.3
