,측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
407,20170117,동북권,노원구,68,51,0.003,0.065,1.4,0.006
408,20170117,동북권,강북구,53,39,0.003,0.057,1.0,0.005
409,20170117,동북권,도봉구,63,33,0.004,0.056,0.0,0.007
410,20170117,동북권,성북구,67,43,0.003,0.065,1.2,0.007
411,20170117,동북권,동대문구,72,41,0.003,0.06,1.1,0.007
412,20170117,동북권,성동구,69,42,0.004,0.057,0.9,0.005
413,20170117,동북권,광진구,66,54,0.005,0.06,1.0,0.007
414,20170117,서남권,구로구,72,43,0.003,0.047,1.2,0.008
415,20170117,서남권,영등포구,68,46,0.005,0.039,1.3,0.005
416,20170117,서남권,동작구,62,49,0.003,0.072,1.1,0.007
417,20170117,서남권,관악구,65,53,0.004,0.082,1.3,0.011
418,20170117,서남권,금천구,64,50,0.003,0.073,1.1,0.007
419,20170117,서남권,양천구,68,41,0.002,0.06,1.3,0.007
420,20170117,서남권,강서구,79,46,0.002,0.068,1.1,0.009
421,20170117,동남권,강동구,80,46,0.003,0.063,1.1,0.005
422,20170117,동남권,강남구,72,41,0.003,0.056,0.8,0.006
423,20170117,동남권,서초구,73,34,0.004,0.05,1.2,0.006
424,20170117,동남권,송파구,66,43,0.003,0.057,1.4,0.008
425,20170118,도심권,중구,94,77,0.005,0.056,0.9,0.007
426,20170118,도심권,종로구,96,81,0.007,0.056,1.1,0.006
427,20170118,도심권,용산구,87,72,0.005,0.043,1.0,0.006
428,20170118,서북권,서대문구,104,67,0.008,0.038,0.8,0.006
429,20170118,서북권,마포구,96,85,0.004,0.056,1.1,0.006
430,20170118,서북권,은평구,99,69,0.007,0.044,1.0,0.007
431,20170118,동북권,동대문구,106,71,0.006,0.055,1.2,0.007
432,20170118,동북권,중랑구,105,76,0.003,0.063,1.1,0.006
433,20170118,동북권,성동구,98,70,0.006,0.053,1.0,0.006
434,20170118,동북권,광진구,102,94,0.005,0.07,1.3,0.007
435,20170118,동북권,노원구,97,82,0.005,0.057,1.2,0.007
436,20170118,동북권,강북구,89,73,0.009,0.046,1.0,0.006
437,20170118,동북권,도봉구,96,64,0.006,0.05,1.1,0.006
438,20170118,동북권,성북구,89,64,0.005,0.058,1.3,0.007
439,20170118,서남권,영등포구,99,74,0.005,0.034,1.3,0.005
440,20170118,서남권,동작구,93,80,0.004,0.058,1.0,0.007
441,20170118,서남권,관악구,93,77,0.005,0.061,1.0,0.01
442,20170118,서남권,구로구,104,70,0.004,0.039,1.0,0.008
443,20170118,서남권,강서구,103,70,0.002,0.057,1.0,0.009
444,20170118,서남권,금천구,98,79,0.004,0.059,1.0,0.006
445,20170118,서남권,양천구,102,67,0.003,0.051,1.1,0.007
446,20170118,동남권,서초구,103,58,0.004,0.047,1.1,0.006
447,20170118,동남권,강동구,120,76,0.002,0.07,1.4,0.005
448,20170118,동남권,송파구,94,68,0.003,0.065,1.6,0.008
449,20170118,동남권,강남구,105,71,0.005,0.051,0.9,0.006
450,20170119,도심권,중구,96,73,0.006,0.058,0.9,0.006
451,20170119,도심권,용산구,91,69,0.005,0.046,1.0,0.006
452,20170119,도심권,종로구,96,78,0.007,0.054,1.0,0.006
453,20170119,서북권,서대문구,105,62,0.01,0.037,0.8,0.007
454,20170119,서북권,은평구,97,64,0.01,0.044,0.9,0.006
455,20170119,서북권,마포구,98,83,0.006,0.059,1.1,0.005
456,20170119,동북권,도봉구,105,72,0.008,0.05,0.9,0.006
457,20170119,동북권,성북구,108,63,0.006,0.055,1.0,0.006
458,20170119,동북권,동대문구,110,70,0.008,0.049,1.0,0.006
459,20170119,동북권,중랑구,115,82,0.006,0.054,0.9,0.006
460,20170119,동북권,성동구,105,71,0.007,0.051,0.9,0.005
461,20170119,동북권,광진구,106,92,0.007,0.059,1.1,0.006
462,20170119,동북권,노원구,101,83,0.009,0.054,1.2,0.006
463,20170119,동북권,강북구,85,67,0.012,0.043,0.9,0.005
464,20170119,서남권,양천구,96,58,0.005,0.047,1.0,0.006
465,20170119,서남권,관악구,88,71,0.006,0.065,1.0,0.009
466,20170119,서남권,동작구,93,74,0.005,0.061,1.0,0.006
467,20170119,서남권,영등포구,104,75,0.007,0.034,1.1,0.005
468,20170119,서남권,구로구,107,70,0.005,0.04,1.0,0.008
469,20170119,서남권,강서구,106,70,0.007,0.05,0.8,0.008
470,20170119,서남권,금천구,92,71,0.005,0.062,1.1,0.006
471,20170119,동남권,송파구,105,65,0.004,0.058,1.3,0.006
472,20170119,동남권,강남구,117,73,0.005,0.053,0.9,0.006
473,20170119,동남권,강동구,124,78,0.003,0.056,1.1,0.005
474,20170119,동남권,서초구,109,62,0.006,0.049,1.0,0.006
475,20170120,도심권,종로구,55,43,0.02,0.031,0.6,0.004
476,20170120,도심권,중구,54,41,0.019,0.032,0.5,0.005
477,20170120,도심권,용산구,48,39,0.015,0.031,0.6,0.005
478,20170120,서북권,서대문구,60,37,0.022,0.024,0.6,0.006
479,20170120,서북권,은평구,62,37,0.025,0.021,0.6,0.006
480,20170120,서북권,마포구,58,48,0.016,0.036,0.7,0.004
481,20170120,동북권,동대문구,60,39,0.017,0.028,0.7,0.005
482,20170120,동북권,노원구,55,43,0.02,0.033,0.7,0.004
483,20170120,동북권,강북구,48,37,0.027,0.021,0.6,0.005
484,20170120,동북권,도봉구,55,40,0.022,0.024,0.5,0.005
485,20170120,동북권,성북구,66,40,0.019,0.032,0.5,0.005
486,20170120,동북권,중랑구,62,46,0.013,0.039,0.6,0.007
487,20170120,동북권,성동구,57,40,0.016,0.032,0.6,0.005
488,20170120,동북권,광진구,55,44,0.021,0.035,0.7,0.003
489,20170120,서남권,양천구,59,36,0.012,0.032,0.7,0.005
490,20170120,서남권,강서구,60,38,0.019,0.03,0.6,0.007
491,20170120,서남권,구로구,60,40,0.016,0.023,0.6,0.006
492,20170120,서남권,영등포구,61,43,0.015,0.023,0.8,0.005
493,20170120,서남권,동작구,52,41,0.022,0.032,0.6,0.005
494,20170120,서남권,관악구,53,42,0.019,0.035,0.6,0.007
495,20170120,서남권,금천구,53,40,0.02,0.03,0.6,0.005
496,20170120,동남권,강동구,60,38,0.016,0.034,0.6,0.004
497,20170120,동남권,강남구,62,38,0.015,0.031,0.5,0.005
498,20170120,동남권,서초구,60,33,0.02,0.029,0.6,0.005
499,20170120,동남권,송파구,53,32,0.017,0.035,0.6,0.005
500,20170121,도심권,용산구,40,33,0.006,0.038,0.6,0.004
501,20170121,도심권,종로구,50,39,0.007,0.045,0.7,0.003
502,20170121,도심권,중구,49,38,0.007,0.049,0.6,0.004
503,20170121,서북권,은평구,46,28,0.011,0.034,0.6,0.005
504,20170121,서북권,마포구,47,38,0.008,0.047,0.8,0.004
505,20170121,서북권,서대문구,53,31,0.009,0.034,0.7,0.005
506,20170121,동북권,동대문구,55,35,0.007,0.043,0.8,0.005
507,20170121,동북권,노원구,54,43,0.007,0.046,0.9,0.004
508,20170121,동북권,강북구,43,34,0.013,0.037,0.7,0.004
509,20170121,동북권,도봉구,48,34,0.01,0.039,0.7,0.005
510,20170121,동북권,성북구,60,38,0.006,0.049,0.7,0.005
511,20170121,동북권,중랑구,52,39,0.006,0.046,0.6,0.006
512,20170121,동북권,성동구,49,35,0.007,0.042,0.7,0.004
513,20170121,동북권,광진구,54,46,0.008,0.047,0.8,0.004
514,20170121,서남권,양천구,44,27,0.006,0.039,0.7,0.005
515,20170121,서남권,강서구,44,29,0.009,0.043,0.6,0.006
516,20170121,서남권,구로구,43,28,0.009,0.029,0.6,0.006
517,20170121,서남권,영등포구,44,29,0.015,0.027,0.8,0.005
518,20170121,서남권,관악구,41,33,0.01,0.049,0.7,0.007
519,20170121,서남권,금천구,40,32,0.009,0.044,0.7,0.004
520,20170121,서남권,동작구,38,31,0.01,0.044,0.6,0.004
521,20170121,동남권,송파구,54,36,0.007,0.044,0.8,0.005
522,20170121,동남권,강남구,53,34,0.007,0.041,0.6,0.004
523,20170121,동남권,서초구,46,26,0.009,0.04,0.7,0.005
524,20170121,동남권,강동구,63,42,0.006,0.044,0.8,0.004
525,20170122,도심권,중구,72,28,0.028,0.014,0.4,0.005
526,20170122,도심권,용산구,60,25,0.025,0.015,0.4,0.005
527,20170122,도심권,종로구,66,27,0.03,0.013,0.4,0.005
528,20170122,서북권,은평구,86,29,0.032,0.011,0.5,0.006
529,20170122,서북권,마포구,68,31,0.026,0.018,0.6,0.005
530,20170122,서북권,서대문구,89,28,0.03,0.016,0.5,0.007
531,20170122,동북권,강북구,69,23,0.035,0.008,0.4,0.005
532,20170122,동북권,성북구,93,29,0.028,0.016,0.4,0.006
533,20170122,동북권,동대문구,81,27,0.026,0.014,0.6,0.006
534,20170122,동북권,중랑구,83,29,0.023,0.017,0.4,0.006
535,20170122,동북권,성동구,79,27,0.029,0.014,0.4,0.005
536,20170122,동북권,광진구,72,27,0.033,0.014,0.5,0.006
537,20170122,동북권,노원구,66,25,0.032,0.014,0.5,0.005
538,20170122,동북권,도봉구,85,25,0.028,0.009,0.3,0.005
539,20170122,서남권,구로구,73,29,0.023,0.013,0.5,0.007
540,20170122,서남권,양천구,62,24,0.018,0.02,0.5,0.005
541,20170122,서남권,금천구,62,30,0.026,0.019,0.5,0.005
542,20170122,서남권,관악구,58,29,0.026,0.021,0.5,0.008
543,20170122,서남권,동작구,64,27,0.03,0.016,0.4,0.005
544,20170122,서남권,영등포구,76,28,0.023,0.011,0.6,0.005
545,20170122,서남권,강서구,0,25,0.029,0.016,0.4,0.007
546,20170122,동남권,강동구,90,24,0.028,0.015,0.5,0.005
547,20170122,동남권,강남구,83,25,0.026,0.013,0.4,0.005
548,20170122,동남권,서초구,81,25,0.029,0.014,0.4,0.006
549,20170122,동남권,송파구,78,23,0.032,0.014,0.5,0.006
550,20170123,도심권,중구,46,38,0.021,0.025,0.4,0.004
551,20170123,도심권,용산구,40,33,0.017,0.027,0.5,0.004
552,20170123,도심권,종로구,43,37,0.022,0.023,0.5,0.004
553,20170123,서북권,마포구,47,39,0.018,0.031,0.6,0.004
554,20170123,서북권,서대문구,52,37,0.023,0.022,0.6,0.007
555,20170123,서북권,은평구,55,35,0.028,0.017,0.6,0.005
556,20170123,동북권,노원구,49,39,0.02,0.03,0.7,0.004
557,20170123,동북권,강북구,42,34,0.027,0.019,0.5,0.004
558,20170123,동북권,도봉구,45,35,0.025,0.014,0.4,0.005
559,20170123,동북권,성북구,39,37,0.024,0.024,0.5,0.005
560,20170123,동북권,동대문구,49,34,0.022,0.021,0.6,0.005
561,20170123,동북권,중랑구,50,38,0.016,0.03,0.5,0.005
562,20170123,동북권,성동구,47,34,0.021,0.025,0.5,0.004
563,20170123,동북권,광진구,46,39,0.025,0.027,0.6,0.005
564,20170123,서남권,양천구,49,31,0.013,0.032,0.6,0.004
565,20170123,서남권,관악구,40,35,0.021,0.033,0.5,0.007
566,20170123,서남권,강서구,0,32,0.022,0.026,0.5,0.006
567,20170123,서남권,동작구,43,38,0.022,0.03,0.5,0.004
568,20170123,서남권,영등포구,47,35,0.016,0.02,0.7,0.005
569,20170123,서남권,구로구,48,33,0.018,0.02,0.5,0.006
570,20170123,서남권,금천구,45,38,0.019,0.03,0.6,0.004
571,20170123,동남권,송파구,45,30,0.024,0.025,0.5,0.005
572,20170123,동남권,강남구,50,35,0.018,0.026,0.5,0.005
573,20170123,동남권,서초구,46,29,0.021,0.027,0.5,0.005
574,20170123,동남권,강동구,55,36,0.016,0.033,0.6,0.005
575,20170124,도심권,중구,35,27,0.016,0.036,0.4,0.004
576,20170124,도심권,용산구,32,25,0.012,0.034,0.5,0.004
577,20170124,도심권,종로구,33,26,0.017,0.035,0.5,0.004
578,20170124,서북권,서대문구,39,27,0.018,0.028,0.6,0.006
579,20170124,서북권,은평구,36,25,0.019,0.026,0.7,0.004
580,20170124,서북권,마포구,36,30,0.014,0.04,0.6,0.004
581,20170124,동북권,도봉구,40,30,0.013,0.038,0.6,0.005
582,20170124,동북권,성북구,43,27,0.011,0.048,0.7,0.005
583,20170124,동북권,동대문구,41,28,0.014,0.038,0.8,0.005
584,20170124,동북권,중랑구,41,30,0.008,0.047,0.6,0.005
585,20170124,동북권,성동구,38,26,0.011,0.041,0.6,0.004
586,20170124,동북권,광진구,40,34,0.012,0.047,0.7,0.005
587,20170124,동북권,노원구,41,32,0.01,0.047,0.9,0.004
588,20170124,동북권,강북구,32,25,0.022,0.029,0.6,0.004
589,20170124,서남권,양천구,40,25,0.008,0.038,0.7,0.005
590,20170124,서남권,관악구,36,30,0.013,0.047,0.6,0.007
591,20170124,서남권,동작구,37,32,0.012,0.044,0.6,0.004
592,20170124,서남권,영등포구,39,28,0.012,0.026,0.8,0.005
593,20170124,서남권,구로구,42,29,0.013,0.027,0.6,0.006
594,20170124,서남권,강서구,44,29,0.016,0.037,0.5,0.006
595,20170124,서남권,금천구,39,33,0.012,0.045,0.7,0.005
596,20170124,동남권,송파구,43,29,0.011,0.045,0.8,0.006
597,20170124,동남권,강남구,42,28,0.012,0.038,0.6,0.005
598,20170124,동남권,강동구,51,34,0.007,0.049,0.8,0.005
599,20170124,동남권,서초구,37,22,0.014,0.037,0.5,0.005
600,20170125,도심권,종로구,49,41,0.01,0.053,0.9,0.005
601,20170125,도심권,중구,47,37,0.008,0.055,0.7,0.004
602,20170125,도심권,용산구,40,33,0.007,0.045,0.8,0.005
603,20170125,서북권,서대문구,49,34,0.011,0.037,0.7,0.006
604,20170125,서북권,마포구,46,38,0.009,0.057,0.9,0.004
605,20170125,서북권,은평구,49,31,0.012,0.037,0.9,0.004
606,20170125,동북권,광진구,50,42,0.008,0.056,0.9,0.005
607,20170125,동북권,도봉구,52,37,0.011,0.048,0.7,0.005
608,20170125,동북권,성동구,48,34,0.007,0.052,0.8,0.004
609,20170125,동북권,중랑구,50,37,0.006,0.054,0.7,0.006
610,20170125,동북권,동대문구,54,36,0.008,0.052,0.9,0.006
611,20170125,동북권,성북구,59,35,0.007,0.059,1.1,0.006
612,20170125,동북권,노원구,52,41,0.007,0.056,1.1,0.005
613,20170125,동북권,강북구,43,34,0.014,0.043,0.8,0.004
614,20170125,서남권,관악구,42,35,0.009,0.062,0.9,0.008
615,20170125,서남권,양천구,52,34,0.006,0.049,0.9,0.004
616,20170125,서남권,금천구,42,36,0.008,0.055,0.8,0.005
617,20170125,서남권,동작구,42,35,0.009,0.055,0.8,0.004
618,20170125,서남권,영등포구,46,35,0.009,0.031,0.9,0.005
619,20170125,서남권,구로구,47,31,0.008,0.036,0.8,0.007
620,20170125,서남권,강서구,50,33,0.01,0.049,0.7,0.007
621,20170125,동남권,강동구,57,40,0.005,0.056,0.9,0.005
622,20170125,동남권,강남구,52,34,0.007,0.05,0.7,0.005
623,20170125,동남권,서초구,47,29,0.008,0.046,0.8,0.005
624,20170125,동남권,송파구,54,39,0.007,0.058,1.1,0.006
625,20170126,도심권,종로구,65,56,0.008,0.064,1.0,0.005
626,20170126,도심권,용산구,58,48,0.008,0.048,0.9,0.006
627,20170126,도심권,중구,66,52,0.006,0.067,1.0,0.006
628,20170126,서북권,서대문구,66,43,0.013,0.042,0.8,0.006
629,20170126,서북권,은평구,61,40,0.014,0.043,1.0,0.006
630,20170126,서북권,마포구,63,53,0.01,0.062,1.1,0.005
631,20170126,동북권,도봉구,61,48,0.007,0.059,1.0,0.007
632,20170126,동북권,성북구,73,43,0.007,0.062,0.0,0.006
633,20170126,동북권,동대문구,71,47,0.007,0.055,1.0,0.006
634,20170126,동북권,중랑구,62,48,0.009,0.054,0.7,0.006
635,20170126,동북권,성동구,64,47,0.01,0.052,0.8,0.005
636,20170126,동북권,광진구,64,58,0.009,0.058,0.9,0.007
637,20170126,동북권,노원구,63,52,0.006,0.065,1.1,0.006
638,20170126,동북권,강북구,60,48,0.007,0.06,0.8,0.006
639,20170126,서남권,양천구,69,54,0.008,0.055,1.1,0.006
640,20170126,서남권,관악구,56,49,0.014,0.06,1.0,0.009
641,20170126,서남권,동작구,56,47,0.014,0.055,0.9,0.006
642,20170126,서남권,영등포구,66,49,0.01,0.037,1.2,0.005
643,20170126,서남권,구로구,66,44,0.009,0.04,1.0,0.007
644,20170126,서남권,강서구,63,43,0.01,0.059,0.9,0.008
645,20170126,서남권,금천구,57,49,0.012,0.056,0.9,0.006
646,20170126,동남권,서초구,69,43,0.01,0.047,1.0,0.005
647,20170126,동남권,강동구,69,47,0.006,0.055,0.9,0.005
648,20170126,동남권,송파구,64,45,0.01,0.058,1.2,0.007
649,20170126,동남권,강남구,69,48,0.01,0.051,0.8,0.005
650,20170127,도심권,중구,102,18,0.027,0.017,0.3,0.003
651,20170127,도심권,용산구,90,18,0.023,0.016,0.3,0.004
652,20170127,도심권,종로구,93,18,0.028,0.014,0.4,0.003
653,20170127,서북권,서대문구,127,16,0.029,0.017,0.5,0.005
654,20170127,서북권,은평구,117,21,0.031,0.01,0.6,0.004
655,20170127,서북권,마포구,87,22,0.026,0.016,0.5,0.003
656,20170127,동북권,도봉구,128,15,0.028,0.012,0.3,0.004
657,20170127,동북권,성북구,126,25,0.025,0.02,0.0,0.004
658,20170127,동북권,동대문구,120,19,0.022,0.015,0.6,0.004
659,20170127,동북권,중랑구,121,25,0.022,0.02,0.4,0.005
660,20170127,동북권,성동구,117,19,0.025,0.016,0.4,0.003
661,20170127,동북권,광진구,108,18,0.03,0.018,0.4,0.003
662,20170127,동북권,노원구,89,16,0.03,0.017,0.5,0.003
663,20170127,동북권,강북구,92,14,0.031,0.012,0.4,0.004
664,20170127,서남권,양천구,81,21,0.019,0.02,0.5,0.005
665,20170127,서남권,관악구,78,18,0.024,0.022,0.5,0.005
666,20170127,서남권,동작구,86,19,0.029,0.018,0.4,0.004
667,20170127,서남권,영등포구,107,23,0.021,0.012,0.6,0.004
668,20170127,서남권,구로구,103,32,0.021,0.013,0.4,0.005
669,20170127,서남권,강서구,111,18,0.029,0.015,0.4,0.006
670,20170127,서남권,금천구,82,22,0.025,0.021,0.4,0.004
671,20170127,동남권,송파구,126,17,0.03,0.016,0.5,0.004
672,20170127,동남권,강남구,125,18,0.025,0.014,0.3,0.004
673,20170127,동남권,강동구,133,19,0.023,0.018,0.4,0.004
674,20170127,동남권,서초구,120,23,0.028,0.014,0.4,0.003
675,20170128,도심권,종로구,28,10,0.012,0.036,0.5,0.003
676,20170128,도심권,중구,31,13,0.011,0.038,0.5,0.003
677,20170128,도심권,용산구,26,12,0.01,0.031,0.4,0.004
678,20170128,서북권,은평구,31,12,0.013,0.028,0.8,0.004
679,20170128,서북권,마포구,28,15,0.012,0.036,0.6,0.003
680,20170128,서북권,서대문구,32,12,0.014,0.027,0.6,0.005
681,20170128,동북권,도봉구,33,13,0.01,0.034,0.6,0.004
682,20170128,동북권,성북구,38,13,0.011,0.038,0.0,0.004
683,20170128,동북권,동대문구,35,12,0.01,0.035,0.7,0.005
684,20170128,동북권,중랑구,34,13,0.012,0.03,0.4,0.005
685,20170128,동북권,성동구,34,12,0.01,0.032,0.5,0.004
686,20170128,동북권,광진구,31,10,0.015,0.031,0.5,0.004
687,20170128,동북권,노원구,26,10,0.013,0.036,0.7,0.004
688,20170128,동북권,강북구,22,8,0.013,0.031,0.6,0.004
689,20170128,서남권,양천구,29,16,0.006,0.035,0.6,0.004
690,20170128,서남권,금천구,30,15,0.008,0.041,0.6,0.004
691,20170128,서남권,동작구,31,14,0.009,0.042,0.6,0.004
692,20170128,서남권,영등포구,35,13,0.01,0.023,0.6,0.004
693,20170128,서남권,구로구,34,14,0.008,0.027,0.5,0.005
694,20170128,서남권,강서구,35,13,0.009,0.036,0.6,0.006
695,20170128,서남권,관악구,30,11,0.009,0.044,0.6,0.005
696,20170128,동남권,송파구,36,12,0.012,0.031,0.6,0.005
697,20170128,동남권,강남구,35,12,0.01,0.032,0.4,0.004
698,20170128,동남권,서초구,36,12,0.011,0.032,0.5,0.003
699,20170128,동남권,강동구,42,13,0.01,0.031,0.5,0.003
700,20170129,도심권,종로구,24,16,0.006,0.041,0.7,0.003
701,20170129,도심권,중구,26,16,0.006,0.042,0.6,0.003
702,20170129,도심권,용산구,24,16,0.005,0.035,0.6,0.004
703,20170129,서북권,서대문구,26,14,0.011,0.029,0.6,0.005
704,20170129,서북권,은평구,26,14,0.01,0.029,0.9,0.004
705,20170129,서북권,마포구,26,20,0.006,0.041,0.7,0.003
706,20170129,동북권,성북구,32,18,0.005,0.044,0.0,0.003
707,20170129,동북권,노원구,24,16,0.008,0.038,0.8,0.003
708,20170129,동북권,강북구,19,13,0.008,0.036,0.6,0.004
709,20170129,동북권,도봉구,26,16,0.007,0.036,0.6,0.004
710,20170129,동북권,동대문구,29,16,0.004,0.041,0.8,0.004
711,20170129,동북권,중랑구,25,17,0.007,0.035,0.5,0.005
712,20170129,동북권,성동구,26,15,0.005,0.037,0.6,0.004
713,20170129,동북권,광진구,25,14,0.008,0.038,0.6,0.004
714,20170129,서남권,관악구,28,16,0.006,0.046,0.7,0.005
715,20170129,서남권,금천구,27,18,0.004,0.046,0.7,0.004
716,20170129,서남권,양천구,28,21,0.004,0.036,0.7,0.005
717,20170129,서남권,강서구,29,17,0.006,0.035,0.6,0.006
718,20170129,서남권,구로구,28,15,0.005,0.029,0.6,0.005
719,20170129,서남권,영등포구,28,16,0.006,0.024,0.9,0.005
720,20170129,서남권,동작구,25,17,0.006,0.042,0.6,0.004
721,20170129,동남권,송파구,24,13,0.005,0.035,0.7,0.005
722,20170129,동남권,강동구,29,15,0.005,0.037,0.6,0.004
723,20170129,동남권,강남구,30,15,0.004,0.036,0.5,0.004
